timestamp,sensor_prob,dem_mean,dem_max,dem_min,dem_std,image_prob,alert_prob,status
2025-09-17 21:45:52.273475,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:45:53.282397,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:45:54.285352,0.15,0,0,0,0,0.0,0.06,NORMAL
2025-09-17 21:45:55.284191,0.23,0,0,0,0,0.0,0.09200000000000001,NORMAL
2025-09-17 21:45:56.285351,0.22,0,0,0,0,0.0,0.08800000000000001,NORMAL
2025-09-17 21:45:57.301337,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:45:58.296630,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:45:59.304109,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:46:00.310262,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:46:01.309786,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:46:02.314738,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:46:03.326926,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:46:04.549649,0.41,0,0,0,0,0.14097918570041656,0.22039167428016665,NORMAL
2025-09-17 21:46:05.330339,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:46:06.330281,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:46:07.333466,0.12,0,0,0,0,0.0,0.048,NORMAL
2025-09-17 21:46:08.344454,0.21,0,0,0,0,0.0,0.084,NORMAL
2025-09-17 21:46:09.349654,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:46:10.356611,0.0,0,0,0,0,0.0,0.0,NORMAL
2025-09-17 21:46:11.354900,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:46:12.362580,0.23,0,0,0,0,0.0,0.09200000000000001,NORMAL
2025-09-17 21:46:13.364237,0.26,0,0,0,0,0.0,0.10400000000000001,NORMAL
2025-09-17 21:46:14.368118,0.21,0,0,0,0,0.0,0.084,NORMAL
2025-09-17 21:46:15.376641,0.06,0,0,0,0,0.0,0.024,NORMAL
2025-09-17 21:46:16.377080,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:46:17.374281,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:46:18.385484,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:46:19.393355,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:46:20.395125,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:46:21.401085,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:46:22.405031,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:46:23.402603,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:46:24.404817,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:46:25.414070,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:46:26.420058,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:46:27.420663,0.17,0,0,0,0,0.0,0.068,NORMAL
2025-09-17 21:46:28.423232,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:46:29.437696,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:46:30.440289,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:46:31.443650,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:46:32.449954,0.33,0,0,0,0,0.0,0.132,NORMAL
2025-09-17 21:46:33.453256,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:46:34.455834,0.12,0,0,0,0,0.0,0.048,NORMAL
2025-09-17 21:46:35.453635,0.15,0,0,0,0,0.0,0.06,NORMAL
2025-09-17 21:46:36.465696,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:46:37.469396,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:46:38.469930,0.01,0,0,0,0,0.0,0.004,NORMAL
2025-09-17 21:46:39.470454,0.01,0,0,0,0,0.0,0.004,NORMAL
2025-09-17 21:46:40.481991,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:46:41.484469,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:46:42.489918,0.37,0,0,0,0,0.0,0.148,NORMAL
2025-09-17 21:46:43.494409,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:46:44.502558,0.06,0,0,0,0,0.0,0.024,NORMAL
2025-09-17 21:46:45.504264,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:46:46.507544,0.21,0,0,0,0,0.0,0.084,NORMAL
2025-09-17 21:46:47.512112,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:46:48.512346,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:46:49.515050,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:46:50.526155,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:46:51.529609,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:46:52.531633,0.0,0,0,0,0,0.0,0.0,NORMAL
2025-09-17 21:46:53.539311,0.15,0,0,0,0,0.0,0.06,NORMAL
2025-09-17 21:46:54.543052,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:46:55.536913,0.25,0,0,0,0,0.0,0.1,NORMAL
2025-09-17 21:46:56.542373,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:46:57.550650,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:46:58.554437,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:46:59.559528,0.15,0,0,0,0,0.0,0.06,NORMAL
2025-09-17 21:47:00.558627,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:47:01.564773,0.12,0,0,0,0,0.0,0.048,NORMAL
2025-09-17 21:47:02.572268,0.19,0,0,0,0,0.0,0.07600000000000001,NORMAL
2025-09-17 21:47:03.577267,0.15,0,0,0,0,0.0,0.06,NORMAL
2025-09-17 21:47:04.583174,0.12,0,0,0,0,0.0,0.048,NORMAL
2025-09-17 21:47:05.585504,0.06,0,0,0,0,0.0,0.024,NORMAL
2025-09-17 21:47:06.582920,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:47:07.588604,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:47:08.594412,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:47:09.595249,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:47:10.592364,0.17,0,0,0,0,0.0,0.068,NORMAL
2025-09-17 21:47:11.603991,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:47:12.610754,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:47:13.614331,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:47:14.619109,0.17,0,0,0,0,0.0,0.068,NORMAL
2025-09-17 21:47:15.618139,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:47:16.618549,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:47:17.630886,0.02,0,0,0,0,0.0,0.008,NORMAL
2025-09-17 21:47:18.704103,0.53,0,0,0,0,0.14097918570041656,0.26839167428016664,NORMAL
2025-09-17 21:47:19.637038,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:47:20.637382,0.12,0,0,0,0,0.0,0.048,NORMAL
2025-09-17 21:47:21.646150,0.15,0,0,0,0,0.0,0.06,NORMAL
2025-09-17 21:47:22.651811,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:47:23.652461,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:47:24.657497,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:47:25.663087,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:47:26.657430,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:47:27.662585,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:47:28.675256,0.12,0,0,0,0,0.0,0.048,NORMAL
2025-09-17 21:47:29.681327,0.27,0,0,0,0,0.0,0.10800000000000001,NORMAL
2025-09-17 21:47:30.681888,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:47:31.685876,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:47:32.693969,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:47:33.695464,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:47:34.704753,0.3,0,0,0,0,0.0,0.12,NORMAL
2025-09-17 21:47:35.705795,0.26,0,0,0,0,0.0,0.10400000000000001,NORMAL
2025-09-17 21:47:36.711717,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:47:37.719341,0.02,0,0,0,0,0.0,0.008,NORMAL
2025-09-17 21:47:38.714310,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:47:39.711352,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:47:40.725210,0.27,0,0,0,0,0.0,0.10800000000000001,NORMAL
2025-09-17 21:47:41.730103,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:47:42.735918,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:47:43.736639,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:47:44.740759,0.24,0,0,0,0,0.0,0.096,NORMAL
2025-09-17 21:47:45.735790,0.26,0,0,0,0,0.0,0.10400000000000001,NORMAL
2025-09-17 21:47:46.747623,0.02,0,0,0,0,0.0,0.008,NORMAL
2025-09-17 21:47:47.748902,0.29,0,0,0,0,0.0,0.11599999999999999,NORMAL
2025-09-17 21:47:48.756500,0.3,0,0,0,0,0.0,0.12,NORMAL
2025-09-17 21:47:49.760283,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:47:50.766201,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:47:51.763701,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:47:52.768853,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:47:53.780174,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:47:54.780736,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:47:55.779764,0.2,0,0,0,0,0.0,0.08000000000000002,NORMAL
2025-09-17 21:47:56.791991,0.12,0,0,0,0,0.0,0.048,NORMAL
2025-09-17 21:47:57.792833,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:47:58.797416,0.02,0,0,0,0,0.0,0.008,NORMAL
2025-09-17 21:47:59.798400,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:48:00.797292,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:48:01.808384,0.22,0,0,0,0,0.0,0.08800000000000001,NORMAL
2025-09-17 21:48:02.813470,0.33,0,0,0,0,0.0,0.132,NORMAL
2025-09-17 21:48:03.896166,0.41,0,0,0,0,0.14097918570041656,0.22039167428016665,NORMAL
2025-09-17 21:48:04.883067,0.4,0,0,0,0,0.14097918570041656,0.21639167428016665,NORMAL
2025-09-17 21:48:05.828484,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:48:06.832545,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:48:07.834689,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:48:08.835496,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:48:09.845260,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:48:10.850746,0.06,0,0,0,0,0.0,0.024,NORMAL
2025-09-17 21:48:11.853158,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:48:12.859438,0.23,0,0,0,0,0.0,0.09200000000000001,NORMAL
2025-09-17 21:48:13.852280,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:48:14.853751,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:48:15.866008,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:48:16.871877,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:48:17.872108,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:48:18.872662,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:48:19.877157,0.17,0,0,0,0,0.0,0.068,NORMAL
2025-09-17 21:48:20.883213,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:48:21.879576,0.2,0,0,0,0,0.0,0.08000000000000002,NORMAL
2025-09-17 21:48:22.888537,0.25,0,0,0,0,0.0,0.1,NORMAL
2025-09-17 21:48:23.895839,0.02,0,0,0,0,0.0,0.008,NORMAL
2025-09-17 21:48:24.899670,0.06,0,0,0,0,0.0,0.024,NORMAL
2025-09-17 21:48:25.904744,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:48:26.910560,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:48:27.915902,0.33,0,0,0,0,0.0,0.132,NORMAL
2025-09-17 21:48:28.911781,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:48:29.924290,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:48:30.925319,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:48:31.927969,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:48:32.928717,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:48:33.941695,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:48:34.948004,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:48:35.950169,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:48:36.956186,0.28,0,0,0,0,0.0,0.11200000000000002,NORMAL
2025-09-17 21:48:37.959002,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:48:39.025755,0.54,0,0,0,0,0.14097918570041656,0.27239167428016664,NORMAL
2025-09-17 21:48:39.955245,0.06,0,0,0,0,0.0,0.024,NORMAL
2025-09-17 21:48:40.966587,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:48:41.970977,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:48:42.973845,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:48:43.980448,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:48:44.983528,0.03,0,0,0,0,0.0,0.012,NORMAL
2025-09-17 21:48:45.991567,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:48:46.998835,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:48:48.001400,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:48:48.999005,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:48:50.006049,0.06,0,0,0,0,0.0,0.024,NORMAL
2025-09-17 21:48:51.004851,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:48:52.008165,0.29,0,0,0,0,0.0,0.11599999999999999,NORMAL
2025-09-17 21:48:53.006882,0.01,0,0,0,0,0.0,0.004,NORMAL
2025-09-17 21:48:54.020397,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:48:55.021892,0.23,0,0,0,0,0.0,0.09200000000000001,NORMAL
2025-09-17 21:48:56.028286,0.17,0,0,0,0,0.0,0.068,NORMAL
2025-09-17 21:48:57.033947,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:48:58.038962,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:48:59.035388,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:49:00.106626,0.49,0,0,0,0,0.14097918570041656,0.2523916742801666,NORMAL
2025-09-17 21:49:01.050193,0.15,0,0,0,0,0.0,0.06,NORMAL
2025-09-17 21:49:02.052515,0.19,0,0,0,0,0.0,0.07600000000000001,NORMAL
2025-09-17 21:49:03.057083,0.21,0,0,0,0,0.0,0.084,NORMAL
2025-09-17 21:49:04.056096,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:49:05.067874,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:49:06.070113,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:49:07.078387,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:49:08.083606,0.0,0,0,0,0,0.0,0.0,NORMAL
2025-09-17 21:49:09.080921,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:49:10.085986,0.01,0,0,0,0,0.0,0.004,NORMAL
2025-09-17 21:49:11.095839,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:49:12.102783,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:49:13.105824,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:49:14.111429,0.2,0,0,0,0,0.0,0.08000000000000002,NORMAL
2025-09-17 21:49:15.111550,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:49:16.107080,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:49:17.121558,0.12,0,0,0,0,0.0,0.048,NORMAL
2025-09-17 21:49:18.126728,0.06,0,0,0,0,0.0,0.024,NORMAL
2025-09-17 21:49:19.131619,0.39,0,0,0,0,0.0,0.15600000000000003,NORMAL
2025-09-17 21:49:20.137472,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:49:21.139761,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:49:22.146070,0.24,0,0,0,0,0.0,0.096,NORMAL
2025-09-17 21:49:23.142669,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:49:24.154556,0.23,0,0,0,0,0.0,0.09200000000000001,NORMAL
2025-09-17 21:49:25.158762,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:49:26.163818,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:49:27.168601,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:49:28.178985,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:49:29.188036,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:49:30.193803,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:49:31.193579,0.06,0,0,0,0,0.0,0.024,NORMAL
2025-09-17 21:49:32.194486,0.02,0,0,0,0,0.0,0.008,NORMAL
2025-09-17 21:49:33.199097,0.23,0,0,0,0,0.0,0.09200000000000001,NORMAL
2025-09-17 21:49:34.192365,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:49:35.191770,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:49:36.202670,0.38,0,0,0,0,0.0,0.15200000000000002,NORMAL
2025-09-17 21:49:37.202022,0.01,0,0,0,0,0.0,0.004,NORMAL
2025-09-17 21:49:38.204008,0.06,0,0,0,0,0.0,0.024,NORMAL
2025-09-17 21:49:39.208048,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:49:40.214756,0.01,0,0,0,0,0.0,0.004,NORMAL
2025-09-17 21:49:41.218809,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:49:42.217523,0.24,0,0,0,0,0.0,0.096,NORMAL
2025-09-17 21:49:43.216364,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:49:44.219100,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:49:45.229194,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:49:46.234595,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:49:47.239127,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:49:48.240093,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:49:49.249873,0.2,0,0,0,0,0.0,0.08000000000000002,NORMAL
2025-09-17 21:49:50.256459,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:49:51.262260,0.01,0,0,0,0,0.0,0.004,NORMAL
2025-09-17 21:49:52.265416,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:49:53.259358,0.12,0,0,0,0,0.0,0.048,NORMAL
2025-09-17 21:49:54.263328,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:49:55.276744,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:49:56.279212,0.02,0,0,0,0,0.0,0.008,NORMAL
2025-09-17 21:49:57.275049,0.22,0,0,0,0,0.0,0.08800000000000001,NORMAL
2025-09-17 21:49:58.287795,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:49:59.293263,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:50:00.296964,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:50:01.295136,0.16,0,0,0,0,0.0,0.064,NORMAL
2025-09-17 21:50:02.308653,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:50:03.308166,0.12,0,0,0,0,0.0,0.048,NORMAL
2025-09-17 21:50:04.310752,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:50:05.319227,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:50:06.316735,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:50:07.320620,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:50:08.321060,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:50:09.332297,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:50:10.339184,0.11,0,0,0,0,0.0,0.044000000000000004,NORMAL
2025-09-17 21:50:11.332173,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:50:12.343932,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:50:13.343999,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:50:14.352123,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:50:15.347770,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:50:16.351174,0.3,0,0,0,0,0.0,0.12,NORMAL
2025-09-17 21:50:17.361308,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:50:18.364808,0.17,0,0,0,0,0.0,0.068,NORMAL
2025-09-17 21:50:19.365363,0.02,0,0,0,0,0.0,0.008,NORMAL
2025-09-17 21:50:20.378074,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:50:21.376736,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:50:22.388561,0.07,0,0,0,0,0.0,0.028000000000000004,NORMAL
2025-09-17 21:50:23.391800,0.31,0,0,0,0,0.0,0.124,NORMAL
2025-09-17 21:50:24.395521,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:50:25.390277,0.17,0,0,0,0,0.0,0.068,NORMAL
2025-09-17 21:50:26.396241,0.13,0,0,0,0,0.0,0.052000000000000005,NORMAL
2025-09-17 21:50:27.408923,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:50:28.408035,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:50:29.507933,0.43,0,0,0,0,0.14097918570041656,0.22839167428016666,NORMAL
2025-09-17 21:50:30.408037,0.14,0,0,0,0,0.0,0.05600000000000001,NORMAL
2025-09-17 21:50:31.417206,0.2,0,0,0,0,0.0,0.08000000000000002,NORMAL
2025-09-17 21:50:32.424461,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:50:33.428296,0.28,0,0,0,0,0.0,0.11200000000000002,NORMAL
2025-09-17 21:50:34.433073,0.17,0,0,0,0,0.0,0.068,NORMAL
2025-09-17 21:50:35.438855,0.04,0,0,0,0,0.0,0.016,NORMAL
2025-09-17 21:50:36.437671,0.08,0,0,0,0,0.0,0.032,NORMAL
2025-09-17 21:50:37.442050,0.09,0,0,0,0,0.0,0.036,NORMAL
2025-09-17 21:50:38.455713,0.02,0,0,0,0,0.0,0.008,NORMAL
2025-09-17 21:50:39.462635,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:50:40.461347,0.1,0,0,0,0,0.0,0.04000000000000001,NORMAL
2025-09-17 21:50:41.457112,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
2025-09-17 21:50:42.464816,0.18,0,0,0,0,0.0,0.072,NORMAL
2025-09-17 21:50:43.473326,0.05,0,0,0,0,0.0,0.020000000000000004,NORMAL
